2.50 r -7.243 -7.496 -4.709 -2.056
3.00 r -8.549 -8.499 -4.961 -2.054
0.02 i -0.024 -0.027 -0.033 -0.026
0.04 i -0.049 -0.053 -0.067 -0.051
0.06 i -0.074 -0.078 -0.100 -0.076
0.08 i -0.098 -0.103 -0.133 -0.101
0.10 i -0.120 -0.127 -0.165 -0.123
0.12 i -0.142 -0.150 -0.198 -0.147
0.16 i -0.186 -0.196 -0.263 -0.192
0.20 i -0.230 -0.242 -0.329 -0.235
0.24 i -0.271 -0.288 -0.393 -0.277
0.28 i -0.313 -0.335 -0.458 -0.318
0.32 i -0.353 -0.381 -0.522 -0.358
0.36 i -0.394 -0.428 -0.589 -0.398
0.40 i -0.434 -0.476 -0.657 -0.441
0.44 i -0.473 -0.524 -0.727 -0.483
0.48 i -0.513 -0.576 -0.798 -0.523
0.52 i -0.552 -0.626 -0.867 -0.563
0.60 i -0.638 -0.740 -1.016 -0.647
0.68 i -0.733 -0.867 -1.173 -0.735
0.76 i -0.840 -1.014 -1.349 -0.830
0.84 i -0.963 -1.189 -1.544 -0.932
0.92 i -1.107 -1.388 -1.743 -1.031
1.00 i -1.257 -1.579 -1.907 -1.106
1.10 i -1.453 -1.816 -2.094 -1.188
1.20 i -1.637 -2.027 -2.250 -1.254
1.30 i -1.814 -2.224 -2.400 -1.318
1.40 i -2.030 -2.466 -2.585 -1.396
1.50 i -2.291 -2.751 -2.796 -1.482
1.60 i -2.606 -3.094 -3.045 -1.581
1.70 i -2.960 -3.464 -3.289 -1.671
1.80 i -3.345 -3.856 -3.525 -1.751
1.90 i -3.783 -4.293 -3.761 -1.825
2.00 i -4.237 -4.738 -3.971 -1.887
2.10 i -4.699 -5.175 -4.154 -1.938
2.20 i -5.118 -5.561 -4.294 -1.975
2.30 i -5.498 -5.906 -4.408 -2.002
2.40 i -5.834 -6.203 -4.500 -2.019
2.50 i -6.135 -6.466 -4.579 -2.030
3.00 i -7.518 -7.649 -4.896 -2.032
